1, throttle, 0, 23:31:40.257
34, rpm, 0, 23:31:42.214
35, rpm, 0, 23:31:42.277
36, rpm, 0, 23:31:42.340
37, rpm, 0, 23:31:42.397
38, rpm, 0, 23:31:42.449
39, rpm, 0, 23:31:42.504
40, rpm, 0, 23:31:42.558
41, rpm, 0, 23:31:42.613
42, rpm, 0, 23:31:42.667
43, rpm, 0, 23:31:42.720
44, rpm, 0, 23:31:42.785
45, rpm, 0, 23:31:42.840
46, rpm, 0, 23:31:42.895
47, rpm, 0, 23:31:42.954
48, rpm, 0, 23:31:43.009
49, rpm, 0, 23:31:43.066
1, current, 0.35/1.17, 23:31:40.257
2, current, 0.35/1.16, 23:31:40.326
3, current, 0.39/1.26, 23:31:40.395
4, current, 0.43/1.43, 23:31:40.468
5, current, 0.45/1.51, 23:31:40.536
6, current, 0.52/1.74, 23:31:40.589
7, current, 0.46/1.52, 23:31:40.657
8, current, 0.33/1.11, 23:31:40.719
9, current, 0.28/0.93, 23:31:40.778
10, current, 0.31/1.02, 23:31:40.830
11, current, 0.32/1.06, 23:31:40.885
12, current, 0.30/1.05, 23:31:40.936
13, current, 0.31/1.04, 23:31:40.994
14, current, 0.29/0.97, 23:31:41.045
15, current, 0.29/0.96, 23:31:41.097
16, current, 0.30/0.97, 23:31:41.149
17, current, 0.29/0.89, 23:31:41.200
18, current, 0.28/0.92, 23:31:41.254
19, current, 0.33/1.04, 23:31:41.305
20, current, 0.28/0.93, 23:31:41.358
21, current, 0.30/1.02, 23:31:41.414
22, current, 0.28/0.94, 23:31:41.466
23, current, 0.28/0.93, 23:31:41.517
24, current, 0.29/1.03, 23:31:41.571
25, current, 0.26/0.91, 23:31:41.625
26, current, 0.28/0.96, 23:31:41.676
27, current, 0.34/1.14, 23:31:41.744
28, current, 0.29/0.94, 23:31:41.802
29, current, 0.29/0.97, 23:31:41.875
30, current, 0.28/0.91, 23:31:41.939
31, current, 0.25/0.88, 23:31:42.005
32, current, 0.28/0.97, 23:31:42.084
33, current, 0.27/0.93, 23:31:42.149
34, current, 0.24/0.79, 23:31:42.214
35, current, 0.26/0.85, 23:31:42.277
36, current, 0.24/0.77, 23:31:42.340
37, current, 0.24/0.84, 23:31:42.397
38, current, 0.26/0.89, 23:31:42.449
39, current, 0.26/0.87, 23:31:42.504
40, current, 0.27/0.91, 23:31:42.558
41, current, 0.30/0.97, 23:31:42.613
42, current, 0.29/0.96, 23:31:42.667
43, current, 0.32/1.06, 23:31:42.720
44, current, 0.27/0.88, 23:31:42.785
45, current, 0.27/0.93, 23:31:42.840
46, current, 0.31/1.04, 23:31:42.895
47, current, 0.31/1.01, 23:31:42.954
48, current, 0.26/0.87, 23:31:43.009
1, votlage, 0, 23:31:40.257
2, votlage, 0, 23:31:40.326
3, votlage, 0, 23:31:40.395
4, votlage, 0.01, 23:31:40.468
5, votlage, 0, 23:31:40.536
6, votlage, 0.01, 23:31:40.589
7, votlage, 0, 23:31:40.657
8, votlage, 0, 23:31:40.719
9, votlage, 0.01, 23:31:40.778
10, votlage, 0, 23:31:40.830
11, votlage, 0, 23:31:40.885
12, votlage, 0, 23:31:40.936
13, votlage, 0, 23:31:40.994
14, votlage, 0, 23:31:41.045
15, votlage, 0, 23:31:41.097
16, votlage, 0, 23:31:41.149
17, votlage, 0, 23:31:41.200
18, votlage, 0, 23:31:41.254
19, votlage, 0, 23:31:41.305
20, votlage, 0, 23:31:41.358
21, votlage, 0, 23:31:41.414
22, votlage, 0, 23:31:41.466
23, votlage, 0, 23:31:41.517
24, votlage, 0, 23:31:41.571
25, votlage, 0, 23:31:41.625
26, votlage, 0, 23:31:41.676
27, votlage, 0, 23:31:41.744
28, votlage, 0, 23:31:41.802
29, votlage, 0.01, 23:31:41.875
30, votlage, 0.01, 23:31:41.939
31, votlage, 0, 23:31:42.005
32, votlage, 0, 23:31:42.084
33, votlage, 0, 23:31:42.149
34, votlage, 0.01, 23:31:42.214
35, votlage, 0, 23:31:42.277
36, votlage, 0, 23:31:42.340
37, votlage, 0, 23:31:42.397
38, votlage, 0, 23:31:42.449
39, votlage, 0, 23:31:42.504
40, votlage, 0, 23:31:42.558
41, votlage, 0, 23:31:42.613
42, votlage, 0, 23:31:42.667
43, votlage, 0, 23:31:42.720
44, votlage, 0.01, 23:31:42.785
45, votlage, 0, 23:31:42.840
46, votlage, 0, 23:31:42.895
47, votlage, 0, 23:31:42.954
48, votlage, 0, 23:31:43.009
1, 00422.577571, 5159.968836, 0.0, 23:31:40.257
2, 00422.577570, 5159.968835, 0.0, 23:31:40.326
3, 00422.577568, 5159.968833, 0.0, 23:31:40.395
4, 00422.577564, 5159.968834, 0.0, 23:31:40.468
5, 00422.577564, 5159.968834, 0.0, 23:31:40.536
6, 00422.577564, 5159.968834, 0.0, 23:31:40.589
7, 00422.577564, 5159.968834, 0.0, 23:31:40.657
8, 00422.577564, 5159.968834, 0.0, 23:31:40.719
9, 00422.577564, 5159.968834, 0.0, 23:31:40.778
10, 00422.577564, 5159.968834, 0.0, 23:31:40.830
11, 00422.577564, 5159.968834, 0.0, 23:31:40.885
12, 00422.577564, 5159.968834, 0.0, 23:31:40.936
13, 00422.577564, 5159.968834, 0.0, 23:31:40.994
14, 00422.577564, 5159.968834, 0.0, 23:31:41.045
15, 00422.577564, 5159.968834, 0.0, 23:31:41.097
16, 00422.577564, 5159.968834, 0.0, 23:31:41.149
17, 00422.577564, 5159.968834, 0.0, 23:31:41.200
18, 00422.577564, 5159.968834, 0.0, 23:31:41.254
19, 00422.577564, 5159.968834, 0.0, 23:31:41.305
20, 00422.577564, 5159.968834, 0.0, 23:31:41.358
21, 00422.577564, 5159.968834, 0.0, 23:31:41.414
22, 00422.577564, 5159.968834, 0.0, 23:31:41.466
23, 00422.577564, 5159.968834, 0.0, 23:31:41.517
24, 00422.577564, 5159.968834, 0.0, 23:31:41.571
25, 00422.577564, 5159.968834, 0.0, 23:31:41.625
26, 00422.577564, 5159.968834, 0.0, 23:31:41.676
27, 00422.577564, 5159.968834, 0.0, 23:31:41.744
28, 00422.577564, 5159.968834, 0.0, 23:31:41.802
29, 00422.577564, 5159.968834, 0.0, 23:31:41.875
30, 00422.577564, 5159.968834, 0.0, 23:31:41.939
31, 00422.577560, 5159.968831, 0.0, 23:31:42.005
32, 00422.577560, 5159.968831, 0.0, 23:31:42.084
33, 00422.577560, 5159.968831, 0.0, 23:31:42.149
34, 00422.577560, 5159.968831, 0.0, 23:31:42.214
35, 00422.577560, 5159.968831, 0.0, 23:31:42.277
36, 00422.577560, 5159.968831, 0.0, 23:31:42.340
37, 00422.577560, 5159.968831, 0.0, 23:31:42.397
38, 00422.577560, 5159.968831, 0.0, 23:31:42.449
39, 00422.577560, 5159.968831, 0.0, 23:31:42.504
40, 00422.577560, 5159.968831, 0.0, 23:31:42.558
41, 00422.577560, 5159.968831, 0.0, 23:31:42.613
42, 00422.577560, 5159.968831, 0.0, 23:31:42.667
43, 00422.577560, 5159.968831, 0.0, 23:31:42.720
44, 00422.577560, 5159.968831, 0.0, 23:31:42.785
45, 00422.577560, 5159.968831, 0.0, 23:31:42.840
46, 00422.577560, 5159.968831, 0.0, 23:31:42.895
47, 00422.577560, 5159.968831, 0.0, 23:31:42.954
48, 00422.577560, 5159.968831, 0.0, 23:31:43.009
