1, throttle, 0, 23:04:55.669
14, rpm, 87, 23:04:56.253
15, rpm, 87, 23:04:56.295
16, rpm, 87, 23:04:56.336
17, rpm, 87, 23:04:56.378
18, rpm, 87, 23:04:56.419
19, rpm, 87, 23:04:56.459
20, rpm, 87, 23:04:56.499
21, rpm, 87, 23:04:56.542
22, rpm, 87, 23:04:56.584
23, rpm, 87, 23:04:56.625
24, rpm, 87, 23:04:56.670
25, rpm, 87, 23:04:56.715
26, rpm, 87, 23:04:56.763
27, rpm, 87, 23:04:56.828
28, rpm, 87, 23:04:56.893
29, rpm, 87, 23:04:56.950
30, rpm, 87, 23:04:57.009
31, rpm, 87, 23:04:57.068
32, rpm, 87, 23:04:57.108
33, rpm, 87, 23:04:57.149
34, rpm, 87, 23:04:57.189
35, rpm, 87, 23:04:57.228
36, rpm, 87, 23:04:57.272
37, rpm, 87, 23:04:57.316
38, rpm, 87, 23:04:57.357
39, rpm, 87, 23:04:57.407
40, rpm, 87, 23:04:57.453
41, rpm, 87, 23:04:57.497
42, rpm, 87, 23:04:57.538
43, rpm, 87, 23:04:57.577
44, rpm, 87, 23:04:57.627
45, rpm, 87, 23:04:57.667
46, rpm, 87, 23:04:57.708
47, rpm, 87, 23:04:57.753
48, rpm, 87, 23:04:57.815
49, rpm, 87, 23:04:57.876
50, rpm, 87, 23:04:57.929
51, rpm, 87, 23:04:57.986
52, rpm, 87, 23:04:58.046
1, current, 0.07/0.26, 23:04:55.669
2, current, 0.21/0.73, 23:04:55.717
3, current, 0.22/0.82, 23:04:55.765
4, current, 0.22/0.85, 23:04:55.826
5, current, 0.31/1.19, 23:04:55.879
6, current, 0.34/1.27, 23:04:55.924
7, current, 0.41/1.48, 23:04:55.966
8, current, 0.46/1.68, 23:04:56.006
9, current, 0.46/1.75, 23:04:56.048
10, current, 0.34/1.29, 23:04:56.089
11, current, 0.29/1.12, 23:04:56.135
12, current, 0.24/0.93, 23:04:56.175
13, current, 0.26/0.97, 23:04:56.215
14, current, 0.28/1.04, 23:04:56.253
15, current, 0.28/1.04, 23:04:56.295
16, current, 0.27/0.99, 23:04:56.336
17, current, 0.26/0.96, 23:04:56.378
18, current, 0.28/1.04, 23:04:56.419
19, current, 0.29/1.05, 23:04:56.459
20, current, 0.27/1.00, 23:04:56.499
21, current, 0.27/1.04, 23:04:56.542
22, current, 0.30/1.06, 23:04:56.584
23, current, 0.26/0.97, 23:04:56.625
24, current, 0.27/0.94, 23:04:56.670
25, current, 0.30/1.00, 23:04:56.715
26, current, 0.27/0.99, 23:04:56.763
28, current, 0.20/0.72, 23:04:56.893
29, current, 0.20/0.77, 23:04:56.950
30, current, 0.18/0.62, 23:04:57.009
31, current, 0.15/0.60, 23:04:57.068
32, current, 0.27/0.96, 23:04:57.108
33, current, 0.23/0.89, 23:04:57.149
34, current, 0.24/0.87, 23:04:57.189
35, current, 0.26/1.05, 23:04:57.228
36, current, 0.25/0.95, 23:04:57.272
37, current, 0.26/0.91, 23:04:57.316
38, current, 0.24/0.89, 23:04:57.357
39, current, 0.25/0.93, 23:04:57.407
40, current, 0.25/0.91, 23:04:57.453
41, current, 0.25/0.91, 23:04:57.497
42, current, 0.23/0.86, 23:04:57.538
43, current, 0.26/0.95, 23:04:57.577
44, current, 0.25/0.85, 23:04:57.627
45, current, 0.27/1.05, 23:04:57.667
46, current, 0.24/0.89, 23:04:57.708
47, current, 0.24/0.87, 23:04:57.753
48, current, 0.24/0.87, 23:04:57.815
49, current, 0.15/0.57, 23:04:57.876
50, current, 0.19/0.69, 23:04:57.929
51, current, 0.17/0.63, 23:04:57.986
52, current, 0.18/0.70, 23:04:58.046
1, votlage, 0, 23:04:55.669
2, votlage, 0, 23:04:55.717
3, votlage, 0, 23:04:55.765
4, votlage, 0, 23:04:55.826
5, votlage, 0, 23:04:55.879
6, votlage, 0, 23:04:55.924
7, votlage, 0, 23:04:55.966
8, votlage, 0, 23:04:56.006
9, votlage, 0, 23:04:56.048
10, votlage, 0, 23:04:56.089
11, votlage, 0, 23:04:56.135
12, votlage, 0, 23:04:56.175
13, votlage, 0, 23:04:56.215
14, votlage, 0, 23:04:56.253
15, votlage, 0, 23:04:56.295
16, votlage, 0, 23:04:56.336
17, votlage, 0, 23:04:56.378
18, votlage, 0, 23:04:56.419
19, votlage, 0, 23:04:56.459
20, votlage, 0, 23:04:56.499
21, votlage, 0, 23:04:56.542
22, votlage, 0, 23:04:56.584
23, votlage, 0, 23:04:56.625
24, votlage, 0, 23:04:56.670
25, votlage, 0, 23:04:56.715
26, votlage, 0, 23:04:56.763
27, votlage, 0, 23:04:56.828
28, votlage, 0, 23:04:56.893
29, votlage, 0, 23:04:56.950
30, votlage, 0, 23:04:57.009
31, votlage, 0, 23:04:57.068
32, votlage, 0, 23:04:57.108
33, votlage, 0, 23:04:57.149
34, votlage, 0, 23:04:57.189
35, votlage, 0.01, 23:04:57.228
36, votlage, 0, 23:04:57.272
37, votlage, 0, 23:04:57.316
38, votlage, 0, 23:04:57.357
39, votlage, 0, 23:04:57.407
40, votlage, 0, 23:04:57.453
41, votlage, 0, 23:04:57.497
42, votlage, 0, 23:04:57.538
43, votlage, 0, 23:04:57.577
44, votlage, 0, 23:04:57.627
45, votlage, 0, 23:04:57.667
46, votlage, 0, 23:04:57.708
47, votlage, 0, 23:04:57.753
48, votlage, 0, 23:04:57.815
49, votlage, 0, 23:04:57.876
50, votlage, 0, 23:04:57.929
51, votlage, 0, 23:04:57.986
52, votlage, 0, 23:04:58.046
1, 00422.576583, 5159.968242, 0.0, 23:04:55.669
2, 00422.576586, 5159.968237, 0.0, 23:04:55.717
3, 00422.576584, 5159.968234, 0.0, 23:04:55.765
4, 00422.576582, 5159.968235, 0.0, 23:04:55.826
5, 00422.576582, 5159.968235, 0.0, 23:04:55.879
6, 00422.576582, 5159.968235, 0.0, 23:04:55.924
7, 00422.576582, 5159.968235, 0.0, 23:04:55.966
8, 00422.576582, 5159.968235, 0.0, 23:04:56.006
9, 00422.576582, 5159.968235, 0.0, 23:04:56.048
10, 00422.576582, 5159.968235, 0.0, 23:04:56.089
11, 00422.576582, 5159.968235, 0.0, 23:04:56.135
12, 00422.576582, 5159.968235, 0.0, 23:04:56.175
13, 00422.576582, 5159.968235, 0.0, 23:04:56.215
14, 00422.576582, 5159.968235, 0.0, 23:04:56.253
15, 00422.576582, 5159.968235, 0.0, 23:04:56.295
16, 00422.576582, 5159.968235, 0.0, 23:04:56.336
17, 00422.576582, 5159.968235, 0.0, 23:04:56.378
18, 00422.576582, 5159.968235, 0.0, 23:04:56.419
19, 00422.576582, 5159.968235, 0.0, 23:04:56.459
20, 00422.576582, 5159.968235, 0.0, 23:04:56.499
21, 00422.576582, 5159.968235, 0.0, 23:04:56.542
22, 00422.576582, 5159.968235, 0.0, 23:04:56.584
23, 00422.576582, 5159.968235, 0.0, 23:04:56.625
24, 00422.576582, 5159.968235, 0.0, 23:04:56.670
25, 00422.576582, 5159.968235, 0.0, 23:04:56.715
26, 00422.576582, 5159.968235, 0.0, 23:04:56.763
27, 00422.576582, 5159.968235, 0.0, 23:04:56.828
28, 00422.576582, 5159.968235, 0.0, 23:04:56.893
29, 00422.576582, 5159.968235, 0.0, 23:04:56.950
30, 00422.576582, 5159.968235, 0.0, 23:04:57.009
31, 00422.576582, 5159.968235, 0.0, 23:04:57.068
32, 00422.576582, 5159.968235, 0.0, 23:04:57.108
33, 00422.576582, 5159.968235, 0.0, 23:04:57.149
34, 00422.576582, 5159.968235, 0.0, 23:04:57.189
35, 00422.576582, 5159.968235, 0.0, 23:04:57.228
36, 00422.576582, 5159.968235, 0.0, 23:04:57.272
37, 00422.576582, 5159.968235, 0.0, 23:04:57.316
38, 00422.576584, 5159.968233, 0.0, 23:04:57.357
39, 00422.576584, 5159.968233, 0.0, 23:04:57.407
40, 00422.576584, 5159.968233, 0.0, 23:04:57.453
41, 00422.576584, 5159.968233, 0.0, 23:04:57.497
42, 00422.576584, 5159.968233, 0.0, 23:04:57.538
43, 00422.576584, 5159.968233, 0.0, 23:04:57.577
44, 00422.576584, 5159.968233, 0.0, 23:04:57.627
45, 00422.576584, 5159.968233, 0.0, 23:04:57.667
46, 00422.576584, 5159.968233, 0.0, 23:04:57.708
47, 00422.576584, 5159.968233, 0.0, 23:04:57.753
48, 00422.576584, 5159.968233, 0.0, 23:04:57.815
49, 00422.576584, 5159.968233, 0.0, 23:04:57.876
50, 00422.576584, 5159.968233, 0.0, 23:04:57.929
51, 00422.576584, 5159.968233, 0.0, 23:04:57.986
52, 00422.576584, 5159.968233, 0.0, 23:04:58.046
