1, throttle, -1, -1
59, throttle, 4, 12:47:50.154
60, throttle, 9, 12:47:55.855
1, rpm, -1, -1
2, rpm, -1, -1
3, rpm, -1, -1
4, rpm, -1, -1
5, rpm, -1, -1
6, rpm, -1, -1
7, rpm, -1, -1
8, rpm, -1, -1
9, rpm, -1, -1
10, rpm, -1, -1
11, rpm, -1, -1
12, rpm, -1, -1
13, rpm, -1, -1
14, rpm, -1, -1
15, rpm, -1, -1
16, rpm, -1, -1
17, rpm, -1, -1
18, rpm, -1, -1
19, rpm, -1, -1
20, rpm, -1, -1
21, rpm, -1, -1
22, rpm, -1, -1
23, rpm, -1, -1
24, rpm, -1, -1
25, rpm, -1, -1
26, rpm, -1, -1
27, rpm, -1, -1
28, rpm, -1, -1
29, rpm, -1, -1
30, rpm, -1, -1
31, rpm, -1, -1
32, rpm, -1, -1
33, rpm, -1, -1
34, rpm, -1, -1
35, rpm, -1, -1
36, rpm, -1, -1
37, rpm, -1, -1
38, rpm, -1, -1
39, rpm, -1, -1
40, rpm, -1, -1
41, rpm, -1, -1
42, rpm, -1, -1
43, rpm, -1, -1
44, rpm, -1, -1
45, rpm, -1, -1
46, rpm, -1, -1
47, rpm, -1, -1
48, rpm, -1, -1
49, rpm, -1, -1
50, rpm, -1, -1
51, rpm, -1, -1
52, rpm, -1, -1
53, rpm, -1, -1
54, rpm, -1, -1
55, rpm, -1, -1
56, rpm, -1, -1
57, rpm, -1, -1
58, rpm, -1, -1
59, rpm, -1, -1
60, rpm, -1, -1
1, Current, 4.4, 12:42:24.463
2, Current, 2.8, 12:42:30.351
3, Current, 12, 12:42:35.999
4, Current, 1, 12:42:41.669
5, Current, 3.57, 12:42:47.367
6, Current, 4.4, 12:42:53.073
7, Current, 3.8, 12:42:58.765
8, Current, 3.6, 12:43:04.478
9, Current, 5.24, 12:43:10.171
10, Current, 4.29, 12:43:15.848
11, Current, 3.57, 12:43:21.535
12, Current, 5.36, 12:43:27.221
13, Current, 6554, 12:43:32.920
14, Current, 3.93, 12:43:38.546
15, Current, 3.69, 12:43:44.280
16, Current, 3.69, 12:43:49.976
17, Current, -4.4, 12:43:55.980
18, Current, 4.05, 12:44:01.597
19, Current, 131, 12:44:07.263
20, Current, 2.5, 12:44:12.872
21, Current, 2.74, 12:44:18.566
22, Current, 3.45, 12:44:24.279
23, Current, 131084, 12:44:29.983
24, Current, 131083, 12:44:35.644
25, Current, 131084, 12:44:41.343
26, Current, 131083, 12:44:47.027
27, Current, 3.69, 12:44:52.742
28, Current, 3.69, 12:44:58.357
29, Current, 3, 12:45:04.064
30, Current, 3.81, 12:45:09.666
31, Current, 4.64, 12:45:15.341
32, Current, 3, 12:45:21.066
33, Current, 3.69, 12:45:26.752
34, Current, 196619, 12:45:32.763
35, Current, 3.69, 12:45:38.465
36, Current, 196620, 12:45:44.139
37, Current, 196619, 12:45:49.798
38, Current, 3.69, 12:45:55.482
39, Current, 196620, 12:46:01.265
40, Current, 3.57, 12:46:06.954
41, Current, 2, 12:46:12.641
42, Current, 262156, 12:46:18.430
43, Current, 3.45, 12:46:24.142
44, Current, -17.74, 12:46:29.882
45, Current, 262155, 12:46:35.656
46, Current, 2, 12:46:41.312
47, Current, 3.69, 12:46:47.056
48, Current, 3.9, 12:46:52.752
49, Current, 3.6, 12:46:58.456
50, Current, 3.69, 12:47:04.143
51, Current, 262156, 12:47:10.167
52, Current, 327692, 12:47:15.856
53, Current, 327691, 12:47:21.555
54, Current, 4.05, 12:47:27.255
55, Current, 4.64, 12:47:32.949
56, Current, 327693, 12:47:38.650
57, Current, 3.57, 12:47:44.378
58, Current, 3, 12:47:50.154
59, Current, 3, 12:47:55.855
